rock_out,featset,hidden,act,alpha,inner_mape
r15,md_full11,"(8, 4, 2)",tanh,1.0,32.26447509081122
r15,md_full11,"(8, 4, 2)",tanh,2.0,28.60320187035256
r15,md_full11,"(8, 4, 2)",tanh,3.0,26.67565807357604
r15,md_full11,"(8, 4, 2)",tanh,5.0,25.16167785136843
r15,md_full11,"(8, 4, 2)",tanh,10.0,31.21038177299165
r15,md_full11,"(12, 6, 3)",tanh,0.5,32.63386117106342
r15,md_full11,"(12, 6, 3)",tanh,1.0,28.13751112924457
r15,md_full11,"(12, 6, 3)",tanh,2.0,27.772160222848264
r15,md_full11,"(12, 6, 3)",tanh,3.0,28.23917090803738
r15,md_full11,"(12, 6, 3)",tanh,5.0,24.96460238427048
r15,md_full11,"(12, 6, 3)",tanh,10.0,28.409204300801765
r15,md_full11,"(16, 8, 4)",tanh,0.5,32.32818985035449
r15,md_full11,"(16, 8, 4)",tanh,1.0,33.15540131005473
r15,md_full11,"(16, 8, 4)",tanh,2.0,28.24185845298504
r15,md_full11,"(16, 8, 4)",tanh,3.0,26.642559019613124
r15,md_full11,"(16, 8, 4)",tanh,5.0,26.570245059105623
r15,md_full11,"(16, 8, 4)",tanh,10.0,29.387269026487967
r15,md_full11,"(24, 12, 6)",tanh,0.5,33.829151923048364
r15,md_full11,"(24, 12, 6)",tanh,1.0,30.46167083171319
r15,md_full11,"(24, 12, 6)",tanh,2.0,27.72079090190268
r15,md_full11,"(24, 12, 6)",tanh,3.0,28.627629772293112
r15,md_full11,"(24, 12, 6)",tanh,5.0,25.64367323360283
r15,md_full11,"(24, 12, 6)",tanh,10.0,27.34858235229923
r16,md_zeta9,"(8,)",tanh,0.5,33.3927195569108
r16,md_zeta9,"(8,)",tanh,1.0,29.961592684514613
r16,md_zeta9,"(8,)",tanh,2.0,27.450637144903048
r16,md_zeta9,"(8,)",tanh,3.0,27.930262296253368
r16,md_zeta9,"(8,)",tanh,5.0,31.30103865148912
r16,md_zeta9,"(8,)",tanh,10.0,34.947201191243515
r16,md_zeta9,"(12,)",tanh,0.5,33.96336180984714
r16,md_zeta9,"(12,)",tanh,1.0,32.36698899246811
r16,md_zeta9,"(12,)",tanh,2.0,26.91446557927472
r16,md_zeta9,"(12,)",tanh,3.0,28.18168612844547
r16,md_zeta9,"(12,)",tanh,5.0,30.32089775610378
r16,md_zeta9,"(12,)",tanh,10.0,35.23540230573408
r16,md_zeta9,"(4, 2)",tanh,0.5,33.14249308720332
r16,md_zeta9,"(4, 2)",tanh,1.0,27.13133382278348
r16,md_zeta9,"(4, 2)",tanh,2.0,29.03103032230425
r16,md_zeta9,"(4, 2)",tanh,3.0,28.424867121267056
r16,md_zeta9,"(4, 2)",tanh,5.0,27.74138158682937
r16,md_zeta9,"(4, 2)",tanh,10.0,31.93183656918864
r16,md_zeta9,"(6, 3)",tanh,0.5,26.48879253408499
r16,md_zeta9,"(6, 3)",tanh,1.0,30.02632917502347
r16,md_zeta9,"(6, 3)",tanh,2.0,26.535724933884232
r16,md_zeta9,"(6, 3)",tanh,3.0,25.986281198025164
r16,md_zeta9,"(6, 3)",tanh,5.0,27.441442637961423
r16,md_zeta9,"(6, 3)",tanh,10.0,32.70398103841867
r16,md_zeta9,"(8, 4)",tanh,0.5,30.925896300568724
r16,md_zeta9,"(8, 4)",tanh,1.0,27.28883688133836
r16,md_zeta9,"(8, 4)",tanh,2.0,25.22153054300869
r16,md_zeta9,"(8, 4)",tanh,3.0,26.461679975381323
r16,md_zeta9,"(8, 4)",tanh,5.0,27.94465609822284
r16,md_zeta9,"(8, 4)",tanh,10.0,32.669709346929906
r16,md_zeta9,"(10, 5)",tanh,0.5,27.16607554753796
r16,md_zeta9,"(10, 5)",tanh,1.0,27.87348488852277
r16,md_zeta9,"(10, 5)",tanh,2.0,26.852211577140547
r16,md_zeta9,"(10, 5)",tanh,3.0,26.78874087875128
r16,md_zeta9,"(10, 5)",tanh,5.0,27.76396188920596
r16,md_zeta9,"(10, 5)",tanh,10.0,32.597987022177634
r16,md_zeta9,"(12, 6)",tanh,0.5,28.753640968368423
r16,md_zeta9,"(12, 6)",tanh,1.0,29.97029073994073
r16,md_zeta9,"(12, 6)",tanh,2.0,25.608122230504296
r16,md_zeta9,"(12, 6)",tanh,3.0,26.68464228236388
r16,md_zeta9,"(12, 6)",tanh,5.0,27.74897936430208
r16,md_zeta9,"(12, 6)",tanh,10.0,32.59512872783585
r16,md_zeta9,"(16, 8)",tanh,0.5,29.86216702664698
r16,md_zeta9,"(16, 8)",tanh,1.0,28.48049676709944
r16,md_zeta9,"(16, 8)",tanh,2.0,27.891911214982184
r16,md_zeta9,"(16, 8)",tanh,3.0,26.81090236726948
r16,md_zeta9,"(16, 8)",tanh,5.0,27.9401246023754
r16,md_zeta9,"(16, 8)",tanh,10.0,31.90760503678202
r16,md_zeta9,"(20, 10)",tanh,0.5,31.508682324472563
r16,md_zeta9,"(20, 10)",tanh,1.0,30.459676001020654
r16,md_zeta9,"(20, 10)",tanh,2.0,26.866953923156263
r16,md_zeta9,"(20, 10)",tanh,3.0,25.98247517560692
r16,md_zeta9,"(20, 10)",tanh,5.0,27.682764954640994
r16,md_zeta9,"(20, 10)",tanh,10.0,31.920480609326894
r16,md_zeta9,"(24, 12)",tanh,0.5,34.25746525470072
r16,md_zeta9,"(24, 12)",tanh,1.0,29.414916895681493
r16,md_zeta9,"(24, 12)",tanh,2.0,28.01345326723653
r16,md_zeta9,"(24, 12)",tanh,3.0,26.218904187055134
r16,md_zeta9,"(24, 12)",tanh,5.0,28.147918536851584
r16,md_zeta9,"(24, 12)",tanh,10.0,32.84069126931346
r16,md_zeta9,"(8, 8)",tanh,0.5,32.58510110227283
r16,md_zeta9,"(8, 8)",tanh,1.0,29.023595589084582
r16,md_zeta9,"(8, 8)",tanh,2.0,26.739026969873045
r16,md_zeta9,"(8, 8)",tanh,3.0,27.357469535504304
r16,md_zeta9,"(8, 8)",tanh,5.0,27.72911498142862
r16,md_zeta9,"(8, 8)",tanh,10.0,31.846432260437343
r16,md_zeta9,"(16, 16)",tanh,0.5,33.25894522083963
r16,md_zeta9,"(16, 16)",tanh,1.0,29.477510801617605
r16,md_zeta9,"(16, 16)",tanh,2.0,27.512957243626182
r16,md_zeta9,"(16, 16)",tanh,3.0,26.244802500287665
r16,md_zeta9,"(16, 16)",tanh,5.0,27.950937637672943
r16,md_zeta9,"(16, 16)",tanh,10.0,31.93815836490914
r16,md_zeta9,"(8, 4, 2)",tanh,0.5,32.25882090885521
r16,md_zeta9,"(8, 4, 2)",tanh,1.0,29.101733197961256
r16,md_zeta9,"(8, 4, 2)",tanh,2.0,27.136136289424822
r16,md_zeta9,"(8, 4, 2)",tanh,3.0,27.55154749023184
r16,md_zeta9,"(8, 4, 2)",tanh,5.0,27.913089997770424
r16,md_zeta9,"(8, 4, 2)",tanh,10.0,31.77764984873493
r16,md_zeta9,"(12, 6, 3)",tanh,0.5,30.63949976704124
r16,md_zeta9,"(12, 6, 3)",tanh,1.0,29.282174456243386
r16,md_zeta9,"(12, 6, 3)",tanh,2.0,27.40374427310256
r16,md_zeta9,"(12, 6, 3)",tanh,3.0,27.22873686898304
r16,md_zeta9,"(12, 6, 3)",tanh,5.0,27.442311006840185
r16,md_zeta9,"(12, 6, 3)",tanh,10.0,31.823460854324043
r16,md_zeta9,"(16, 8, 4)",tanh,0.5,32.12125901549757
r16,md_zeta9,"(16, 8, 4)",tanh,1.0,28.501213653495064
r16,md_zeta9,"(16, 8, 4)",tanh,2.0,27.4887149186794
r16,md_zeta9,"(16, 8, 4)",tanh,3.0,26.831349414156183
r16,md_zeta9,"(16, 8, 4)",tanh,5.0,27.877396509696457
r16,md_zeta9,"(16, 8, 4)",tanh,10.0,31.746779732838576
r16,md_zeta9,"(24, 12, 6)",tanh,0.5,31.53050962051803
r16,md_zeta9,"(24, 12, 6)",tanh,1.0,29.823641367009504
r16,md_zeta9,"(24, 12, 6)",tanh,2.0,28.84252280536009
r16,md_zeta9,"(24, 12, 6)",tanh,3.0,26.809506067156327
r16,md_zeta9,"(24, 12, 6)",tanh,5.0,28.45501708373417
r16,md_zeta9,"(24, 12, 6)",tanh,10.0,31.369625134242728
r16,md_beta9,"(8,)",tanh,0.5,61.32450475003736
r16,md_beta9,"(8,)",tanh,1.0,51.07848486136647
r16,md_beta9,"(8,)",tanh,2.0,45.38856045739552
r16,md_beta9,"(8,)",tanh,3.0,41.2486195129468
r16,md_beta9,"(8,)",tanh,5.0,39.77415932972316
r16,md_beta9,"(8,)",tanh,10.0,40.02017860571745
r16,md_beta9,"(12,)",tanh,0.5,51.3092486337368
r16,md_beta9,"(12,)",tanh,1.0,47.97296749872735
r16,md_beta9,"(12,)",tanh,2.0,45.55726956940559
r16,md_beta9,"(12,)",tanh,3.0,42.64237079407875
r16,md_beta9,"(12,)",tanh,5.0,40.385695427124816
r16,md_beta9,"(12,)",tanh,10.0,40.15746738912043
r16,md_beta9,"(4, 2)",tanh,0.5,46.59245891555005
r16,md_beta9,"(4, 2)",tanh,1.0,43.49092660177316
r16,md_beta9,"(4, 2)",tanh,2.0,43.21932259588117
r16,md_beta9,"(4, 2)",tanh,3.0,39.98181022255682
r16,md_beta9,"(4, 2)",tanh,5.0,37.44316732847377
r16,md_beta9,"(4, 2)",tanh,10.0,39.68426466651388
r16,md_beta9,"(6, 3)",tanh,0.5,39.349608902875545
r16,md_beta9,"(6, 3)",tanh,1.0,50.581648015403246
r16,md_beta9,"(6, 3)",tanh,2.0,44.80385765916753
r16,md_beta9,"(6, 3)",tanh,3.0,43.77315866837752
r16,md_beta9,"(6, 3)",tanh,5.0,38.43189504542121
r16,md_beta9,"(6, 3)",tanh,10.0,38.527977205035576
r16,md_beta9,"(8, 4)",tanh,0.5,55.35156181732435
r16,md_beta9,"(8, 4)",tanh,1.0,50.91274602127014
r16,md_beta9,"(8, 4)",tanh,2.0,41.16505703825503
r16,md_beta9,"(8, 4)",tanh,3.0,42.78382977738995
r16,md_beta9,"(8, 4)",tanh,5.0,39.392690359003566
r16,md_beta9,"(8, 4)",tanh,10.0,38.12923818923717
r16,md_beta9,"(10, 5)",tanh,0.5,64.12027712997386
r16,md_beta9,"(10, 5)",tanh,1.0,53.84817241142548
r16,md_beta9,"(10, 5)",tanh,2.0,53.824613879451405
r16,md_beta9,"(10, 5)",tanh,3.0,42.71519658877269
r16,md_beta9,"(10, 5)",tanh,5.0,40.85384139971999
r16,md_beta9,"(10, 5)",tanh,10.0,38.22848828039298
r16,md_beta9,"(12, 6)",tanh,0.5,59.90425689133504
r16,md_beta9,"(12, 6)",tanh,1.0,58.01844817265063
r16,md_beta9,"(12, 6)",tanh,2.0,52.38905358026064
r16,md_beta9,"(12, 6)",tanh,3.0,41.890877817764405
r16,md_beta9,"(12, 6)",tanh,5.0,37.76754432137729
r16,md_beta9,"(12, 6)",tanh,10.0,38.3427507473959
r16,md_beta9,"(16, 8)",tanh,0.5,55.86982339990864
r16,md_beta9,"(16, 8)",tanh,1.0,57.01411480498564
r16,md_beta9,"(16, 8)",tanh,2.0,53.1071141643225
r16,md_beta9,"(16, 8)",tanh,3.0,45.049832428069145
r16,md_beta9,"(16, 8)",tanh,5.0,41.18582878421368
r16,md_beta9,"(16, 8)",tanh,10.0,39.38395410737949
r16,md_beta9,"(20, 10)",tanh,0.5,61.86598602305495
r16,md_beta9,"(20, 10)",tanh,1.0,58.31881134072039
r16,md_beta9,"(20, 10)",tanh,2.0,53.54564331458784
r16,md_beta9,"(20, 10)",tanh,3.0,47.5412342436713
r16,md_beta9,"(20, 10)",tanh,5.0,39.35441095449025
r16,md_beta9,"(20, 10)",tanh,10.0,39.4641347181562
r16,md_beta9,"(24, 12)",tanh,0.5,61.02725172263688
r16,md_beta9,"(24, 12)",tanh,1.0,63.83741451289916
r16,md_beta9,"(24, 12)",tanh,2.0,58.24351331552252
r16,md_beta9,"(24, 12)",tanh,3.0,44.46951268116332
r16,md_beta9,"(24, 12)",tanh,5.0,41.96386037453315
r16,md_beta9,"(24, 12)",tanh,10.0,40.09146709205565
r16,md_beta9,"(8, 8)",tanh,0.5,62.45742725092485
r16,md_beta9,"(8, 8)",tanh,1.0,55.23665957766749
r16,md_beta9,"(8, 8)",tanh,2.0,51.04338095663567
r16,md_beta9,"(8, 8)",tanh,3.0,45.01958274063019
r16,md_beta9,"(8, 8)",tanh,5.0,37.82745365174444
r16,md_beta9,"(8, 8)",tanh,10.0,39.64653611562528
r16,md_beta9,"(16, 16)",tanh,0.5,68.71078231064
r16,md_beta9,"(16, 16)",tanh,1.0,58.51140980464087
r16,md_beta9,"(16, 16)",tanh,2.0,50.10250526830093
r16,md_beta9,"(16, 16)",tanh,3.0,50.66692188346138
r16,md_beta9,"(16, 16)",tanh,5.0,39.184808072756255
r16,md_beta9,"(16, 16)",tanh,10.0,39.41845975863431
r16,md_beta9,"(8, 4, 2)",tanh,0.5,61.22982540551864
r16,md_beta9,"(8, 4, 2)",tanh,1.0,55.30826353010997
r16,md_beta9,"(8, 4, 2)",tanh,2.0,51.91050786724744
r16,md_beta9,"(8, 4, 2)",tanh,3.0,41.075544676959055
r16,md_beta9,"(8, 4, 2)",tanh,5.0,40.66028517119657
r16,md_beta9,"(8, 4, 2)",tanh,10.0,40.3390931004796
r16,md_beta9,"(12, 6, 3)",tanh,0.5,57.2452440125119
r16,md_beta9,"(12, 6, 3)",tanh,1.0,63.62327511685314
r16,md_beta9,"(12, 6, 3)",tanh,2.0,56.29732813984043
r16,md_beta9,"(12, 6, 3)",tanh,3.0,49.20776971980208
r16,md_beta9,"(12, 6, 3)",tanh,5.0,42.902062256931536
r16,md_beta9,"(12, 6, 3)",tanh,10.0,40.14935907171831
r16,md_beta9,"(16, 8, 4)",tanh,0.5,62.22895580310961
r16,md_beta9,"(16, 8, 4)",tanh,1.0,64.4201214542463
r16,md_beta9,"(16, 8, 4)",tanh,2.0,54.15458816043256
r16,md_beta9,"(16, 8, 4)",tanh,3.0,45.93347825401027
r16,md_beta9,"(16, 8, 4)",tanh,5.0,38.61828775749618
r16,md_beta9,"(16, 8, 4)",tanh,10.0,39.81601885028534
r16,md_beta9,"(24, 12, 6)",tanh,0.5,68.38061974346219
r16,md_beta9,"(24, 12, 6)",tanh,1.0,58.531573722322605
r16,md_beta9,"(24, 12, 6)",tanh,2.0,56.64277604129616
r16,md_beta9,"(24, 12, 6)",tanh,3.0,50.22395968273513
r16,md_beta9,"(24, 12, 6)",tanh,5.0,42.04234964055304
r16,md_beta9,"(24, 12, 6)",tanh,10.0,39.4127199189286
r16,md_full11,"(8,)",tanh,0.5,37.10191482232188
r16,md_full11,"(8,)",tanh,1.0,33.048257899707025
r16,md_full11,"(8,)",tanh,2.0,28.538891856713747
r16,md_full11,"(8,)",tanh,3.0,28.805116514671614
r16,md_full11,"(8,)",tanh,5.0,29.812479794839305
r16,md_full11,"(8,)",tanh,10.0,32.664684584591875
r16,md_full11,"(12,)",tanh,0.5,36.35691041760983
r16,md_full11,"(12,)",tanh,1.0,29.809370846499945
r16,md_full11,"(12,)",tanh,2.0,27.44122275012931
r16,md_full11,"(12,)",tanh,3.0,29.805302279266943
r16,md_full11,"(12,)",tanh,5.0,30.101344939230728
r16,md_full11,"(12,)",tanh,10.0,32.87396618529142
r16,md_full11,"(4, 2)",tanh,0.5,28.548964179669497
r16,md_full11,"(4, 2)",tanh,1.0,33.01071722896452
r16,md_full11,"(4, 2)",tanh,2.0,27.696570216107744
r16,md_full11,"(4, 2)",tanh,3.0,27.67603644187944
r16,md_full11,"(4, 2)",tanh,5.0,28.50076618435495
r16,md_full11,"(4, 2)",tanh,10.0,32.33885966396556
r16,md_full11,"(6, 3)",tanh,0.5,37.48408653572583
r16,md_full11,"(6, 3)",tanh,1.0,32.72175881989613
r16,md_full11,"(6, 3)",tanh,2.0,27.81983253231231
r16,md_full11,"(6, 3)",tanh,3.0,29.271752036332224
r16,md_full11,"(6, 3)",tanh,5.0,28.03918322711913
r16,md_full11,"(6, 3)",tanh,10.0,30.674034711116587
r16,md_full11,"(8, 4)",tanh,0.5,37.90451897272207
r16,md_full11,"(8, 4)",tanh,1.0,32.916274058676336
r16,md_full11,"(8, 4)",tanh,2.0,32.22192418459928
r16,md_full11,"(8, 4)",tanh,3.0,29.89203780112777
r16,md_full11,"(8, 4)",tanh,5.0,29.58540506275971
r16,md_full11,"(8, 4)",tanh,10.0,30.56464802579644
r16,md_full11,"(10, 5)",tanh,0.5,35.145950399916934
r16,md_full11,"(10, 5)",tanh,1.0,36.62862160252449
r16,md_full11,"(10, 5)",tanh,2.0,31.322212105880112
r16,md_full11,"(10, 5)",tanh,3.0,30.86972560827693
r16,md_full11,"(10, 5)",tanh,5.0,29.619336847680348
r16,md_full11,"(10, 5)",tanh,10.0,30.533044473571174
r16,md_full11,"(12, 6)",tanh,0.5,33.31885491919594
r16,md_full11,"(12, 6)",tanh,1.0,31.42509768344332
r16,md_full11,"(12, 6)",tanh,2.0,32.81963647314143
r16,md_full11,"(12, 6)",tanh,3.0,30.434649371177017
r16,md_full11,"(12, 6)",tanh,5.0,29.59087544848316
r16,md_full11,"(12, 6)",tanh,10.0,30.367953734852325
r16,md_full11,"(16, 8)",tanh,0.5,39.226840439086274
r16,md_full11,"(16, 8)",tanh,1.0,36.537149418911966
r16,md_full11,"(16, 8)",tanh,2.0,32.68351947156456
r16,md_full11,"(16, 8)",tanh,3.0,32.077057129505484
r16,md_full11,"(16, 8)",tanh,5.0,30.09231080103337
r16,md_full11,"(16, 8)",tanh,10.0,30.237967200515666
r16,md_full11,"(20, 10)",tanh,0.5,38.84083931296311
r16,md_full11,"(20, 10)",tanh,1.0,35.44720808090428
r16,md_full11,"(20, 10)",tanh,2.0,32.75209600182183
r16,md_full11,"(20, 10)",tanh,3.0,32.3175699831
r16,md_full11,"(20, 10)",tanh,5.0,30.35083290446945
r16,md_full11,"(20, 10)",tanh,10.0,30.593651621692324
r16,md_full11,"(24, 12)",tanh,0.5,41.18864993617306
r16,md_full11,"(24, 12)",tanh,1.0,33.39374915843649
r16,md_full11,"(24, 12)",tanh,2.0,32.713278324691
r16,md_full11,"(24, 12)",tanh,3.0,32.32626760648662
r16,md_full11,"(24, 12)",tanh,5.0,30.71281083596656
r16,md_full11,"(24, 12)",tanh,10.0,30.596346616588285
r16,md_full11,"(8, 8)",tanh,0.5,39.930588980836205
r16,md_full11,"(8, 8)",tanh,1.0,35.38699534442713
r16,md_full11,"(8, 8)",tanh,2.0,32.0047321781519
r16,md_full11,"(8, 8)",tanh,3.0,32.37224909811907
r16,md_full11,"(8, 8)",tanh,5.0,30.732645643723355
r16,md_full11,"(8, 8)",tanh,10.0,30.347134990454503
r16,md_full11,"(16, 16)",tanh,0.5,37.00158271265524
r16,md_full11,"(16, 16)",tanh,1.0,35.21210630462387
r16,md_full11,"(16, 16)",tanh,2.0,33.65523868337523
r16,md_full11,"(16, 16)",tanh,3.0,31.30263007409718
r16,md_full11,"(16, 16)",tanh,5.0,30.8384230553904
r16,md_full11,"(16, 16)",tanh,10.0,30.61096072574071
r16,md_full11,"(8, 4, 2)",tanh,0.5,42.05205813790561
r16,md_full11,"(8, 4, 2)",tanh,1.0,31.47596940630246
r16,md_full11,"(8, 4, 2)",tanh,2.0,31.97553613997029
r16,md_full11,"(8, 4, 2)",tanh,3.0,29.640796000803107
r16,md_full11,"(8, 4, 2)",tanh,5.0,29.1759092571878
r16,md_full11,"(8, 4, 2)",tanh,10.0,31.84025259378281
r16,md_full11,"(12, 6, 3)",tanh,0.5,40.23450990497396
r16,md_full11,"(12, 6, 3)",tanh,1.0,35.665752755393584
r16,md_full11,"(12, 6, 3)",tanh,2.0,32.60796974753026
r16,md_full11,"(12, 6, 3)",tanh,3.0,30.932158820562865
r16,md_full11,"(12, 6, 3)",tanh,5.0,31.0266669943085
r16,md_full11,"(12, 6, 3)",tanh,10.0,30.15887232741743
r16,md_full11,"(16, 8, 4)",tanh,0.5,35.6186771083414
r16,md_full11,"(16, 8, 4)",tanh,1.0,31.715716849554703
r16,md_full11,"(16, 8, 4)",tanh,2.0,30.62295723443024
r16,md_full11,"(16, 8, 4)",tanh,3.0,32.292853770579214
r16,md_full11,"(16, 8, 4)",tanh,5.0,28.93526300230547
r16,md_full11,"(16, 8, 4)",tanh,10.0,30.408590784908437
r16,md_full11,"(24, 12, 6)",tanh,0.5,40.983802225927455
r16,md_full11,"(24, 12, 6)",tanh,1.0,34.42603649334535
r16,md_full11,"(24, 12, 6)",tanh,2.0,31.887868330149782
r16,md_full11,"(24, 12, 6)",tanh,3.0,34.29844048861003
r16,md_full11,"(24, 12, 6)",tanh,5.0,31.188613974760024
r16,md_full11,"(24, 12, 6)",tanh,10.0,30.66095409452514
r17,md_zeta9,"(8,)",tanh,0.5,33.811691060060205
r17,md_zeta9,"(8,)",tanh,1.0,26.25434307678409
r17,md_zeta9,"(8,)",tanh,2.0,26.111880955352053
r17,md_zeta9,"(8,)",tanh,3.0,26.53862535203744
r17,md_zeta9,"(8,)",tanh,5.0,29.78702633408694
r17,md_zeta9,"(8,)",tanh,10.0,34.14471643264117
r17,md_zeta9,"(12,)",tanh,0.5,27.153859584088814
r17,md_zeta9,"(12,)",tanh,1.0,28.50972830674504
r17,md_zeta9,"(12,)",tanh,2.0,26.30570163556211
r17,md_zeta9,"(12,)",tanh,3.0,26.4561987402737
r17,md_zeta9,"(12,)",tanh,5.0,29.825183278705005
r17,md_zeta9,"(12,)",tanh,10.0,34.279691111251694
r17,md_zeta9,"(4, 2)",tanh,0.5,28.41210234485876
r17,md_zeta9,"(4, 2)",tanh,1.0,30.39835236607318
r17,md_zeta9,"(4, 2)",tanh,2.0,26.377179100036624
r17,md_zeta9,"(4, 2)",tanh,3.0,26.74567080296104
r17,md_zeta9,"(4, 2)",tanh,5.0,27.355623797641137
r17,md_zeta9,"(4, 2)",tanh,10.0,32.74405134060296
r17,md_zeta9,"(6, 3)",tanh,0.5,26.453948143552225
r17,md_zeta9,"(6, 3)",tanh,1.0,31.064804475114453
r17,md_zeta9,"(6, 3)",tanh,2.0,26.28351081393111
r17,md_zeta9,"(6, 3)",tanh,3.0,24.979112200019937
r17,md_zeta9,"(6, 3)",tanh,5.0,25.59679470511528
r17,md_zeta9,"(6, 3)",tanh,10.0,31.471254215964148
r17,md_zeta9,"(8, 4)",tanh,0.5,34.47457936078452
r17,md_zeta9,"(8, 4)",tanh,1.0,31.55105795486725
r17,md_zeta9,"(8, 4)",tanh,2.0,25.69564486818253
r17,md_zeta9,"(8, 4)",tanh,3.0,27.417081056712515
r17,md_zeta9,"(8, 4)",tanh,5.0,27.02011820360203
r17,md_zeta9,"(8, 4)",tanh,10.0,31.60591719537897
r17,md_zeta9,"(10, 5)",tanh,0.5,31.93825178271594
r17,md_zeta9,"(10, 5)",tanh,1.0,26.632675369508405
r17,md_zeta9,"(10, 5)",tanh,2.0,27.985900076562512
r17,md_zeta9,"(10, 5)",tanh,3.0,26.064453216436515
r17,md_zeta9,"(10, 5)",tanh,5.0,26.881737808172108
r17,md_zeta9,"(10, 5)",tanh,10.0,31.56979277793959
r17,md_zeta9,"(12, 6)",tanh,0.5,30.645353323567317
r17,md_zeta9,"(12, 6)",tanh,1.0,27.38451097755859
r17,md_zeta9,"(12, 6)",tanh,2.0,26.17513815689197
r17,md_zeta9,"(12, 6)",tanh,3.0,26.573297089591385
r17,md_zeta9,"(12, 6)",tanh,5.0,27.765687738188188
r17,md_zeta9,"(12, 6)",tanh,10.0,31.34662733979761
r17,md_zeta9,"(16, 8)",tanh,0.5,33.12941215389323
r17,md_zeta9,"(16, 8)",tanh,1.0,28.44659721050364
r17,md_zeta9,"(16, 8)",tanh,2.0,28.43894242266272
r17,md_zeta9,"(16, 8)",tanh,3.0,27.52032934591851
r17,md_zeta9,"(16, 8)",tanh,5.0,26.450617951676637
r17,md_zeta9,"(16, 8)",tanh,10.0,31.47751168404694
r17,md_zeta9,"(20, 10)",tanh,0.5,32.15703941241469
r17,md_zeta9,"(20, 10)",tanh,1.0,28.64011240349568
r17,md_zeta9,"(20, 10)",tanh,2.0,28.17470618915355
r17,md_zeta9,"(20, 10)",tanh,3.0,27.77864983675868
r17,md_zeta9,"(20, 10)",tanh,5.0,27.064808078059627
r17,md_zeta9,"(20, 10)",tanh,10.0,31.144987305355308
r17,md_zeta9,"(24, 12)",tanh,0.5,31.18695183210381
r17,md_zeta9,"(24, 12)",tanh,1.0,27.240519493780045
r17,md_zeta9,"(24, 12)",tanh,2.0,28.734194051068958
r17,md_zeta9,"(24, 12)",tanh,3.0,27.0444327176525
r17,md_zeta9,"(24, 12)",tanh,5.0,28.04855884197541
r17,md_zeta9,"(24, 12)",tanh,10.0,31.56465544791563
r17,md_zeta9,"(8, 8)",tanh,0.5,33.33082785928469
r17,md_zeta9,"(8, 8)",tanh,1.0,29.314941237778328
r17,md_zeta9,"(8, 8)",tanh,2.0,27.406816164225017
r17,md_zeta9,"(8, 8)",tanh,3.0,27.160682737977595
r17,md_zeta9,"(8, 8)",tanh,5.0,26.21422394641303
r17,md_zeta9,"(8, 8)",tanh,10.0,30.899669509071124
r17,md_zeta9,"(16, 16)",tanh,0.5,31.428232063401527
r17,md_zeta9,"(16, 16)",tanh,1.0,26.57616903783679
r17,md_zeta9,"(16, 16)",tanh,2.0,27.55739877005005
r17,md_zeta9,"(16, 16)",tanh,3.0,26.805444564088678
r17,md_zeta9,"(16, 16)",tanh,5.0,27.53420277465405
r17,md_zeta9,"(16, 16)",tanh,10.0,31.476018189574177
r17,md_zeta9,"(8, 4, 2)",tanh,0.5,30.27580426694408
r17,md_zeta9,"(8, 4, 2)",tanh,1.0,32.97642300460963
r17,md_zeta9,"(8, 4, 2)",tanh,2.0,26.782540960551465
r17,md_zeta9,"(8, 4, 2)",tanh,3.0,26.75004802335723
r17,md_zeta9,"(8, 4, 2)",tanh,5.0,26.503423287009436
r17,md_zeta9,"(8, 4, 2)",tanh,10.0,30.81254293055073
r17,md_zeta9,"(12, 6, 3)",tanh,0.5,31.0957846128807
r17,md_zeta9,"(12, 6, 3)",tanh,1.0,28.49112197148664
r17,md_zeta9,"(12, 6, 3)",tanh,2.0,28.068635423942016
r17,md_zeta9,"(12, 6, 3)",tanh,3.0,27.01227235666492
r17,md_zeta9,"(12, 6, 3)",tanh,5.0,26.08404385638795
r17,md_zeta9,"(12, 6, 3)",tanh,10.0,30.064320145915083
r17,md_zeta9,"(16, 8, 4)",tanh,0.5,33.03922797987132
r17,md_zeta9,"(16, 8, 4)",tanh,1.0,31.06949005278309
r17,md_zeta9,"(16, 8, 4)",tanh,2.0,27.854445949204237
r17,md_zeta9,"(16, 8, 4)",tanh,3.0,27.71888104342829
r17,md_zeta9,"(16, 8, 4)",tanh,5.0,26.54802268924368
r17,md_zeta9,"(16, 8, 4)",tanh,10.0,29.95802500027857
r17,md_zeta9,"(24, 12, 6)",tanh,0.5,32.211815198314824
r17,md_zeta9,"(24, 12, 6)",tanh,1.0,31.25958511217978
r17,md_zeta9,"(24, 12, 6)",tanh,2.0,28.07826794230545
r17,md_zeta9,"(24, 12, 6)",tanh,3.0,27.43832947594437
r17,md_zeta9,"(24, 12, 6)",tanh,5.0,25.778388155837188
r17,md_zeta9,"(24, 12, 6)",tanh,10.0,29.82147422179753
r17,md_beta9,"(8,)",tanh,0.5,52.65499964904766
r17,md_beta9,"(8,)",tanh,1.0,47.67429933912653
r17,md_beta9,"(8,)",tanh,2.0,40.59746510114434
r17,md_beta9,"(8,)",tanh,3.0,39.55640834943272
r17,md_beta9,"(8,)",tanh,5.0,37.32280441057276
r17,md_beta9,"(8,)",tanh,10.0,39.55068568218917
